Player,PTS,AST,REB,STL,BLK
Kelly Oubre Jr.,13.593000000000016,1.5330000000000004,4.406999999999999,1.5090000000000001,0.9300000000000013
Noah Vonleh,7.047999999999989,1.4050000000000025,6.889999999999997,0.5970000000000004,0.6639999999999989
Ian Clark,6.746000000000001,1.5169999999999986,1.5349999999999993,0.4049999999999994,0.10399999999999983
Mike Muscala,5.696000000000009,0.838999999999999,3.1149999999999953,0.22899999999999962,0.44399999999999956
Michael Beasley,13.200000000000024,1.6999999999999986,5.60000000000001,0.5,0.600000000000001
Justin Anderson,6.224000000000005,0.9270000000000005,2.7679999999999985,0.11999999999999998,0.2850000000000005
Josh Richardson,10.211000000000015,2.511999999999998,2.8109999999999986,1.1029999999999998,0.3809999999999998
Terry Rozier,19.595999999999968,5.378000000000007,4.096000000000001,1.0530000000000002,0.29700000000000043
Salah Mejri,3.3440000000000003,0.4960000000000007,4.051999999999998,0.39999999999999925,1.0219999999999982
Norman Powell,10.525999999999994,1.1339999999999986,2.3409999999999993,0.6050000000000003,0.2260000000000001
T.J. Warren,18.82999999999998,1.3799999999999992,4.586999999999999,1.1480000000000015,0.5430000000000004
Tyler Johnson,12.797999999999988,2.189000000000002,2.1180000000000017,0.2599999999999999,0.29700000000000043
Nick Young,3.634000000000005,0.2659999999999996,0.8199999999999996,0.188,0.022000000000000006
Dario Saric,9.137000000000004,2.166000000000002,4.928999999999996,0.5420000000000003,0.1989999999999997
Seth Curry,8.707999999999991,1.865,1.2039999999999993,0.15699999999999995,0.03600000000000001
Buddy Hield,12.925999999999995,2.7190000000000043,3.5129999999999955,0.8029999999999993,0.425
Malcolm Brogdon,11.316,3.0769999999999986,3.540000000000001,0.31699999999999984,0.2580000000000003
Jamal Murray,20.43099999999998,5.663000000000004,4.251000000000004,0.8679999999999991,0.44699999999999995
Brandon Ingram,15.474999999999971,3.628000000000002,4.757000000000002,0.9189999999999996,1.0419999999999991
Marquese Chriss,9.27799999999999,1.6360000000000021,5.759999999999998,0.722000000000001,1.055999999999999
Michael Kidd-Gilchrist,7.72500000000001,1.0240000000000002,4.097000000000006,0.6000000000000005,0.5540000000000002
Montrezl Harrell,13.582999999999988,1.8059999999999996,5.815000000000007,0.44899999999999957,0.6470000000000009
Rondae Hollis-Jefferson,8.668999999999995,1.7200000000000002,4.607999999999998,0.7129999999999994,0.5989999999999993
Troy Daniels,8.717999999999993,0.626000000000001,1.5739999999999978,0.3000000000000005,0.09999999999999981
Willy Hernangomez,8.200000000000012,1.2999999999999983,7.0,0.600000000000001,0.5
Spencer Dinwiddie,5.042,2.2699999999999965,1.785000000000002,0.47899999999999965,0.22599999999999984
David Lee,4.100000000000006,0.7000000000000013,3.800000000000007,0.3000000000000005,0.3000000000000005
Tyler Ulis,7.299999999999992,3.699999999999993,1.599999999999997,0.7999999999999985,0.09999999999999981
Tim Frazier,4.379000000000003,3.8810000000000007,2.3270000000000026,0.7089999999999993,0.09999999999999981
Brandon Jennings,7.100000000000012,4.8999999999999915,2.400000000000004,0.9000000000000008,0.0
Jaylen Brown,23.86299999999997,3.196,5.855000000000002,1.171000000000001,0.6070000000000004
Sam Dekker,4.199999999999992,0.5,2.400000000000004,0.3000000000000005,0.09999999999999981
Timothe Luwawu-Cabarrot,3.610000000000005,0.7560000000000003,1.3719999999999999,0.21600000000000003,0.02800000000000001
Rodney McGruder,3.439000000000005,0.6530000000000008,2.5619999999999963,0.425,0.09799999999999985
Jonathon Simmons,9.382000000000005,1.8220000000000014,1.9520000000000015,0.600000000000001,0.15199999999999989
JaVale McGee,6.915999999999997,0.5450000000000006,4.256999999999998,0.3020000000000004,0.6339999999999992
Glenn Robinson III,5.328000000000007,0.6680000000000009,2.898000000000002,0.590000000000001,0.16200000000000017
Alex Abrines,4.238999999999999,0.3649999999999999,2.3279999999999976,0.6609999999999993,0.22600000000000034
Domantas Sabonis,19.19600000000001,7.581000000000005,12.997000000000009,0.8820000000000003,0.5500000000000005
Andrew Harrison,5.899999999999989,2.800000000000005,1.9000000000000035,0.7000000000000013,0.3000000000000005
Taurean Prince,7.371999999999991,0.7599999999999999,2.324000000000003,0.4000000000000003,0.35699999999999965
Juancho Hernangomez,3.244000000000004,0.7489999999999989,2.4399999999999995,0.34800000000000003,0.07000000000000002
Cristiano Felicio,4.176000000000001,0.600000000000001,3.8420000000000027,0.2439999999999996,0.14399999999999985
Davis Bertans,4.104000000000002,0.5449999999999998,1.5390000000000015,0.34299999999999964,0.15799999999999986
Dorian Finney-Smith,8.837999999999992,1.52,5.022,0.8129999999999993,0.4779999999999998
Patrick McCaw,4.100000000000006,1.099999999999998,2.199999999999996,0.600000000000001,0.19999999999999962
Kris Dunn,5.893999999999993,3.6960000000000037,3.081999999999999,1.26,0.37399999999999956
Tyus Jones,9.120999999999992,4.834999999999995,2.366000000000001,0.9950000000000006,0.07599999999999989
Shabazz Napier,9.883999999999991,3.9979999999999944,2.6700000000000044,1.1740000000000008,0.19999999999999962
Shelvin Mack,6.899999999999988,3.899999999999995,2.400000000000004,0.7999999999999985,0.09999999999999981
Thon Maker,4.767999999999997,0.6830000000000012,2.9020000000000024,0.3999999999999996,0.7170000000000009
Wayne Selden,3.800000000000007,1.200000000000002,1.5,0.19999999999999962,0.19999999999999962
Delon Wright,7.2909999999999995,2.791000000000003,3.2780000000000005,1.0660000000000003,0.3859999999999998
Pat Connaughton,5.195999999999999,1.9599999999999982,3.8300000000000027,0.8320000000000001,0.24799999999999972
Tomas Satoransky,7.751000000000008,4.558999999999993,2.7310000000000003,0.7410000000000012,0.19899999999999962
Joel Embiid,30.95699999999995,3.9119999999999964,10.982000000000014,1.0469999999999993,1.572000000000001
Donovan Mitchell,29.133000000000038,4.7279999999999935,4.5070000000000014,1.3089999999999997,0.3349999999999998
Kyle Kuzma,20.842000000000027,3.795999999999994,6.654000000000012,0.5210000000000001,0.6520000000000009
Ben Simmons,13.338999999999999,8.258999999999995,7.9429999999999925,1.411,0.8239999999999991
Lauri Markkanen,22.543999999999965,1.700000000000002,8.15100000000001,0.605000000000001,0.5910000000000009
Jayson Tatum,25.196999999999992,5.7219999999999995,9.42599999999999,1.0280000000000002,0.7270000000000012
Josh Jackson,12.906000000000008,2.300000000000004,4.1780000000000035,0.9000000000000008,0.7739999999999994
Caris LeVert,14.023999999999994,4.037,3.884999999999997,1.0010000000000012,0.333
Bogdan Bogdanovic,16.25700000000001,3.1270000000000007,3.555999999999998,1.131000000000001,0.27400000000000024
De'Aaron Fox,25.600999999999967,5.8740000000000085,4.418000000000003,1.8379999999999992,0.4219999999999995
Reggie Bullock Jr.,7.848000000000009,1.378000000000002,3.6030000000000024,0.7060000000000006,0.19599999999999962
Dillon Brooks,12.800000000000013,1.8229999999999982,3.3279999999999994,0.8300000000000007,0.12599999999999983
Joe Harris,4.032000000000006,0.4959999999999999,1.6990000000000007,0.495,0.06700000000000002
John Collins,14.658999999999986,1.108999999999999,8.107,0.5770000000000007,0.9000000000000005
Yogi Ferrell,10.200000000000019,2.5,3.0,0.7999999999999985,0.09999999999999981
Denzel Valentine,6.5,1.6999999999999986,3.199999999999994,0.5,0.09999999999999981
Fred VanVleet,18.98799999999997,6.786000000000004,4.105000000000002,1.766000000000001,0.5360000000000005
Jarrett Allen,15.29099999999999,2.399999999999996,10.375999999999994,0.6860000000000005,1.1599999999999993
Dejounte Murray,21.545,6.366999999999994,5.559000000000003,1.4770000000000019,0.2930000000000004
Josh Hart,12.661999999999999,3.7359999999999998,9.677999999999997,1.0200000000000002,0.6319999999999989
Darius Miller,7.1399999999999935,1.3560000000000023,2.043999999999999,0.36600000000000016,0.15599999999999978
Alec Burks,9.15700000000001,1.6340000000000012,3.190999999999999,0.44599999999999995,0.32000000000000056
Luke Kennard,8.263000000000005,1.4670000000000014,3.6179999999999994,0.7069999999999992,0.03600000000000001
Pascal Siakam,21.16699999999997,3.8020000000000063,7.344000000000001,0.8469999999999986,0.47099999999999914
Bryn Forbes,4.623000000000001,1.1560000000000012,0.7879999999999996,0.1809999999999998,0.004
Jakob Poeltl,12.176999999999998,2.6149999999999984,8.966000000000005,0.8170000000000007,1.372000000000001
Bam Adebayo,20.007999999999978,3.495000000000003,8.958999999999987,0.5289999999999992,0.22899999999999998
Malik Monk,15.091000000000008,4.647000000000005,3.001000000000001,0.6160000000000009,0.45099999999999985
Justin Jackson,5.812,0.8779999999999987,2.504000000000004,0.2519999999999996,0.19999999999999962
Frank Ntilikina,4.496000000000006,1.6399999999999992,1.5980000000000023,0.5659999999999998,0.1219999999999998
OG Anunoby,13.34099999999999,1.9449999999999976,4.863000000000003,1.2120000000000009,0.5250000000000008
Maxi Kleber,7.498000000000002,1.1220000000000014,4.689,0.3729999999999999,0.9059999999999998
Daniel Theis,6.126,1.0000000000000002,4.033000000000003,0.3889999999999994,0.8330000000000003
Royce O'Neale,5.421,1.3120000000000007,4.725000000000003,0.45499999999999957,0.109
Zach Collins,10.954000000000013,2.6980000000000035,5.509999999999991,0.5310000000000001,0.7959999999999988
Treveon Graham,3.256000000000004,0.7920000000000001,1.9360000000000022,0.5360000000000004,0.07200000000000004
Kevon Looney,4.452000000000002,1.8280000000000016,5.642999999999998,0.3909999999999995,0.40899999999999925
Cedi Osman,7.162999999999996,1.5819999999999994,2.535000000000001,0.4959999999999999,0.18099999999999977
Sindarius Thornwell,3.899999999999995,0.9000000000000008,1.9000000000000035,0.7000000000000013,0.3000000000000005
Wes Iwundu,4.210999999999995,0.8259999999999986,2.118999999999998,0.5770000000000007,0.31499999999999956
Malik Beasley,8.950999999999992,0.7910000000000013,2.6850000000000005,0.6190000000000009,0.04300000000000001
Terrance Ferguson,3.808999999999999,0.7949999999999997,1.2719999999999982,0.47199999999999975,0.2580000000000002
Semi Ojeleye,4.083000000000002,0.5980000000000005,2.4299999999999957,0.29500000000000043,0.02600000000000001
Quinn Cook,4.331999999999996,0.6780000000000012,1.1659999999999986,0.19999999999999962,0.09999999999999981
Jordan Bell,2.400000000000004,0.9000000000000008,2.800000000000005,0.39999999999999925,0.5
Cheick Diallo,1.4000000000000026,0.0,1.2999999999999983,0.09999999999999981,0.09999999999999981
Luka Doncic,29.148000000000035,8.280000000000012,9.149999999999988,1.6130000000000004,0.44299999999999956
Trae Young,28.949999999999992,10.004000000000016,3.7019999999999946,1.4780000000000004,0.5060000000000007
Collin Sexton,19.48400000000002,4.5389999999999935,2.7369999999999983,0.7959999999999989,0.18599999999999972
Deandre Ayton,14.327000000000012,1.1280000000000003,9.960000000000013,0.6210000000000008,0.7750000000000011
Jaren Jackson Jr.,20.488000000000003,1.954000000000002,5.858000000000001,1.0940000000000014,1.6969999999999976
Kevin Knox II,7.964000000000009,0.6320000000000001,3.174000000000005,0.4439999999999995,0.22199999999999975
Shai Gilgeous-Alexander,29.33499999999999,6.093999999999993,6.474999999999999,1.4129999999999994,1.4440000000000006
Damyean Dotson,6.700000000000005,1.200000000000002,1.9000000000000035,0.5,0.09999999999999981
Thomas Bryant,10.5,1.2999999999999983,6.299999999999998,0.3000000000000005,0.9000000000000008
Monte Morris,10.66699999999999,4.946000000000003,3.111999999999999,0.7230000000000011,0.19299999999999964
Derrick White,16.01100000000002,4.249999999999994,4.013000000000003,0.8990000000000008,1.1560000000000017
Kevin Huerter,10.274000000000019,2.687999999999998,3.474000000000001,0.7520000000000011,0.4099999999999992
Jonathan Isaac,6.439999999999999,0.4189999999999994,5.018999999999992,0.6550000000000008,1.2359999999999989
Jalen Brunson,28.742000000000026,6.698000000000002,3.4730000000000043,0.809999999999999,0.1779999999999997
Landry Shamet,4.869000000000004,1.1439999999999981,1.7059999999999989,0.29099999999999965,0.10499999999999984
Ivica Zubac,14.07300000000002,0.995,9.24599999999999,0.6889999999999991,0.5700000000000001
Rodions Kurucs,6.28,0.7999999999999985,3.4560000000000044,0.40399999999999964,0.47399999999999975
DeAndre' Bembry,5.6999999999999975,2.099999999999996,2.9000000000000004,1.0,0.39999999999999925
Mikal Bridges,19.59199999999997,3.4830000000000036,4.505999999999999,1.0029999999999994,0.47599999999999953
Richaun Holmes,8.200000000000012,0.9000000000000008,4.699999999999992,0.600000000000001,1.099999999999998
Frank Jackson,6.299999999999998,1.0,1.4000000000000026,0.3000000000000005,0.09999999999999981
Josh Okogie,3.856000000000001,0.748,1.4959999999999989,0.581,0.117
Miles Bridges,19.76600000000001,3.244000000000005,6.981999999999994,0.8790000000000009,0.5809999999999998
Mitchell Robinson,7.019999999999999,0.7279999999999991,8.796999999999992,0.7340000000000007,1.6570000000000007
Boban Marjanovic,6.909999999999994,0.8219999999999988,5.536000000000005,0.06599999999999998,0.34400000000000014
Derrick Jones Jr.,8.347000000000003,1.1329999999999987,3.3950000000000022,0.5630000000000002,0.8700000000000001
Ryan Arcidiacono,6.700000000000005,3.300000000000006,2.699999999999995,0.7999999999999985,0.0
Shaquille Harrison,6.5,1.9000000000000035,3.0,1.200000000000002,0.39999999999999925
Sterling Brown,7.263000000000006,1.300000000000002,4.066999999999995,0.648000000000001,0.1659999999999997
Torrey Craig,5.465000000000004,0.8220000000000007,3.7410000000000023,0.38299999999999995,0.46099999999999963
Alfonzo McKinnie,3.0,0.19999999999999962,2.300000000000004,0.09999999999999981,0.0
Bruce Brown,10.807999999999987,2.7810000000000015,4.226999999999997,0.9340000000000004,0.36200000000000015
Georges Niang,3.2140000000000026,0.45899999999999963,1.2920000000000016,0.33699999999999947,0.18099999999999977
Abdel Nader,6.299999999999998,0.7000000000000013,1.8000000000000016,0.39999999999999925,0.39999999999999925
Khem Birch,3.755999999999998,0.6189999999999996,2.787999999999999,0.2349999999999996,0.40299999999999997
Jerome Robinson,3.600000000000003,1.4000000000000026,1.200000000000002,0.39999999999999925,0.0
Aaron Holiday,6.6130000000000075,1.9550000000000032,1.615999999999999,0.5750000000000003,0.10699999999999983
Lonnie Walker IV,9.972000000000007,1.6339999999999986,2.481999999999999,0.5240000000000002,0.2680000000000002
Devonte' Graham,9.768999999999993,3.271999999999994,2.119000000000002,0.6599999999999998,0.18899999999999967
Ja Morant,24.20299999999997,7.260000000000002,6.251999999999996,1.5430000000000004,0.2179999999999998
Kendrick Nunn,7.438000000000013,1.4319999999999993,1.852999999999997,0.37799999999999945,0.14099999999999976
RJ Barrett,19.67500000000002,3.199000000000004,5.545999999999995,0.5540000000000002,0.35399999999999954
Eric Paschall,5.800000000000001,0.600000000000001,1.8000000000000016,0.19999999999999962,0.09999999999999981
Tyler Herro,15.338999999999993,3.241999999999997,4.636000000000003,0.5279999999999996,0.2
Duncan Robinson,4.384000000000005,1.1610000000000016,1.3009999999999997,0.39099999999999957,0.03800000000000002
Coby White,16.891999999999992,4.317000000000004,4.089999999999999,0.6820000000000007,0.17699999999999969
Christian Wood,16.937999999999988,1.9300000000000026,8.027999999999995,0.5039999999999992,1.0739999999999987
Damion Lee,2.8379999999999983,0.6330000000000003,1.6620000000000013,0.27500000000000036,0.013000000000000001
De'Andre Hunter,16.90900000000003,1.1780000000000017,5.160999999999993,0.6670000000000007,0.2890000000000004
Darius Garland,18.212000000000003,6.249000000000004,2.429000000000003,1.2020000000000008,0.11099999999999982
P.J. Washington,13.07200000000001,1.548,6.208000000000007,0.8589999999999991,0.7390000000000003
Markelle Fultz,8.32099999999999,2.476999999999996,2.2549999999999994,0.6549999999999995,0.13599999999999995
Brandon Clarke,12.148999999999987,1.7970000000000008,6.5399999999999885,0.7339999999999992,0.8149999999999986
Lonzo Ball,14.599999999999984,5.6999999999999975,4.800000000000008,1.5,0.600000000000001
Danuel House Jr.,5.861999999999999,0.8540000000000013,3.460000000000006,0.19799999999999998,0.15599999999999978
Troy Brown Jr.,4.475999999999996,1.0539999999999998,2.7540000000000004,0.4639999999999996,0.10199999999999981
Kevin Porter Jr.,18.40800000000002,5.809999999999999,5.102000000000005,1.3340000000000014,0.32200000000000023
Furkan Korkmaz,3.198000000000002,0.5199999999999995,1.475,0.20900000000000016,0.09499999999999986
Michael Porter Jr.,16.646999999999988,1.0959999999999983,6.747999999999996,0.8330000000000009,0.771999999999999
Donte DiVincenzo,16.569999999999983,2.6199999999999966,3.9969999999999994,1.2220000000000006,0.7339999999999999
Svi Mykhailiuk,8.5,1.6999999999999986,2.5,0.7999999999999985,0.19999999999999962
Gary Trent Jr.,14.190000000000015,1.571,2.552999999999996,1.1219999999999986,0.1339999999999998
Cameron Johnson,13.014000000000003,2.174000000000003,4.210000000000006,0.729999999999999,0.27700000000000036
Jordan Poole,17.944000000000024,4.330999999999997,2.780999999999996,0.9989999999999987,0.30200000000000043
Anfernee Simons,7.513999999999994,1.4030000000000018,2.4249999999999963,0.5229999999999991,0.11199999999999984
De'Anthony Melton,7.706999999999997,1.756999999999998,3.2570000000000037,1.1300000000000017,0.7139999999999992
Terence Davis,7.220000000000008,1.1040000000000005,2.2779999999999974,0.7000000000000013,0.19999999999999962
Jaxson Hayes,5.414000000000004,0.36599999999999994,2.86,0.231,0.3819999999999997
Brad Wanamaker,5.343999999999998,2.614000000000004,1.7779999999999985,0.7000000000000013,0.19999999999999962
Chris Boucher,9.09799999999999,0.37999999999999945,5.4449999999999985,0.5520000000000007,0.857999999999999
Darius Bazley,11.188999999999991,1.460000000000002,6.556999999999999,0.6609999999999993,0.8269999999999998
Alex Caruso,6.028000000000004,3.096000000000002,2.6990000000000034,1.2819999999999994,0.7060000000000006
Mo Bamba,10.600000000000012,1.200000000000002,8.100000000000014,0.5,1.6999999999999986
Isaac Bonga,5.0,1.200000000000002,3.3999999999999972,0.7000000000000013,0.3000000000000005
Cody Martin,6.9980000000000055,2.37,3.818000000000002,1.096000000000001,0.42199999999999993
Jevon Carter,4.664,1.2939999999999996,1.1169999999999989,0.5129999999999999,0.2039999999999997
Tony Bradley,1.5,0.19999999999999962,3.800000000000007,0.3000000000000005,0.3000000000000005
Matisse Thybulle,4.944,0.8229999999999998,1.825000000000001,1.4200000000000008,0.8680000000000004
Grant Williams,9.397999999999989,1.8720000000000012,3.9599999999999977,0.5440000000000004,0.555
Goga Bitadze,3.199999999999994,0.39999999999999925,2.0,0.19999999999999962,0.7000000000000013
Shake Milton,9.099999999999996,1.9320000000000008,1.9500000000000002,0.4940000000000002,0.21200000000000027
Luguentz Dort,12.919000000000013,1.7629999999999992,4.130000000000004,0.8920000000000003,0.45799999999999996
Wenyen Gabriel,5.5,0.5,4.199999999999992,0.39999999999999925,0.5
Robert Williams III,7.738000000000008,1.0499999999999998,6.132999999999999,0.5710000000000001,1.5680000000000005
Edmond Sumner,2.0,0.0,2.0,0.0,0.0
Terance Mann,9.060999999999988,1.8300000000000005,4.573999999999999,0.165,0.07300000000000001
Zion Williamson,22.90000000000004,5.0,5.800000000000001,1.099999999999998,0.7000000000000013
Anthony Edwards,27.10799999999997,5.848,6.439999999999999,1.5039999999999998,0.7000000000000004
LaMelo Ball,20.099999999999962,7.600000000000014,6.700000000000005,1.599999999999997,0.39999999999999925
Rui Hachimura,12.524000000000006,0.8990000000000002,4.929000000000001,0.4289999999999996,0.30199999999999977
Tyrese Haliburton,17.325000000000014,7.881000000000008,4.4260000000000055,1.3879999999999992,0.6560000000000008
Keldon Johnson,18.615999999999993,2.4590000000000027,5.468000000000002,0.6910000000000004,0.22699999999999984
Saddiq Bey,13.727000000000015,1.5889999999999997,5.959,0.8199999999999988,0.19399999999999962
Hamidou Diallo,11.0,1.2999999999999983,4.800000000000008,1.200000000000002,0.3000000000000005
Immanuel Quickley,14.916000000000004,3.911999999999996,3.377000000000002,0.6980000000000008,0.0999999999999999
Jae'Sean Tate,6.102000000000008,1.4679999999999997,3.623999999999999,0.6780000000000004,0.27799999999999964
Wendell Carter Jr.,9.524000000000012,1.6900000000000015,7.391999999999992,0.674000000000001,0.626000000000001
Naz Reid,10.829000000000008,0.9940000000000001,3.934999999999996,0.505,0.8619999999999988
Isaac Okoro,5.982999999999997,1.1039999999999983,1.828000000000002,0.7910000000000003,0.32200000000000023
Patrick Williams,10.552000000000012,1.112000000000001,4.307999999999998,0.9220000000000009,0.8340000000000003
Desmond Bane,21.141999999999992,3.170999999999996,5.405,0.6309999999999998,0.15800000000000006
Talen Horton-Tucker,9.49,2.7509999999999994,2.893999999999997,1.0,0.3979999999999999
Cameron Payne,5.592000000000004,1.7770000000000012,1.3780000000000008,0.3239999999999997,0.5679999999999996
Tyrese Maxey,23.299000000000024,5.235999999999994,3.6319999999999952,0.94,0.42699999999999994
Kenrich Williams,5.425999999999997,1.5200000000000002,3.2420000000000004,0.6440000000000005,0.14399999999999985
Isaiah Stewart,8.299999999999988,1.200000000000002,8.700000000000015,0.3000000000000005,1.099999999999998
Payton Pritchard,6.3120000000000065,2.123999999999998,2.0379999999999994,0.2669999999999996,0.030000000000000013
Daniel Gafford,9.199000000000007,0.770000000000001,5.693,0.34099999999999997,1.5449999999999988
R.J. Hampton,7.600000000000014,2.5,3.0,0.7000000000000013,0.19999999999999962
Jaden McDaniels,11.288000000000016,1.1359999999999988,3.7940000000000027,0.8540000000000009,0.9779999999999985
Xavier Tillman,8.042000000000005,2.6889999999999965,7.0409999999999995,0.763000000000001,0.6160000000000008
Deni Avdija,8.754,2.4320000000000017,5.901999999999992,0.8140000000000006,0.4279999999999995
Facundo Campazzo,1.9859999999999998,1.5280000000000007,1.2119999999999982,0.36399999999999993,0.13600000000000007
Drew Eubanks,5.887000000000001,0.30000000000000004,2.383000000000004,0.6020000000000004,0.4339999999999996
Juan Toscano-Anderson,4.100000000000006,1.6999999999999986,2.400000000000004,0.7000000000000013,0.19999999999999962
Garrison Mathews,5.055999999999994,0.5480000000000005,1.4000000000000026,0.35200000000000015,0.09999999999999981
Devin Vassell,10.259999999999986,1.6000000000000028,3.8500000000000068,0.9799999999999995,0.5100000000000003
Jarred Vanderbilt,5.0780000000000065,0.882999999999999,4.554999999999993,0.8600000000000014,0.654999999999999
Jordan McLaughlin,4.7360000000000015,3.6020000000000043,1.9679999999999973,0.9780000000000004,0.1219999999999998
Precious Achiuwa,8.172000000000008,0.9009999999999995,5.3180000000000005,0.36700000000000005,0.6350000000000005
Caleb Martin,10.903000000000011,1.3960000000000008,3.764000000000001,0.6650000000000006,0.10800000000000001
Obi Toppin,9.185999999999991,1.249999999999998,3.673999999999995,0.4660000000000003,0.44999999999999996
Miye Oni,1.9000000000000035,0.5,1.599999999999997,0.19999999999999962,0.09999999999999981
Grayson Allen,12.789999999999996,2.601000000000001,3.599999999999996,0.8000000000000006,0.47100000000000053
Aaron Nesmith,10.517000000000017,1.321999999999999,3.752000000000006,0.8089999999999992,0.5540000000000004
Onyeka Okongwu,5.485999999999999,0.9060000000000012,5.732999999999999,0.4149999999999997,1.1249999999999984
Nic Claxton,11.779999999999982,1.993999999999998,9.45099999999999,0.6750000000000002,2.1619999999999977
Gabe Vincent,2.234000000000002,0.8869999999999998,1.3529999999999984,0.35899999999999965,0.026999999999999996
Anthony Gill,0.0,0.0,1.0,0.0,0.0
Cade Cunningham,22.70000000000001,7.5,4.300000000000008,0.9000000000000008,0.39999999999999925
Jalen Green,19.93999999999997,3.204999999999998,3.564999999999995,0.7549999999999999,0.24499999999999997
Cole Anthony,7.4920000000000115,1.9740000000000035,2.8080000000000007,0.6420000000000006,0.23600000000000027
Scottie Barnes,15.299999999999972,4.319000000000005,6.933000000000009,1.099999999999998,0.7629999999999997
Franz Wagner,17.91900000000002,3.3819999999999966,4.672000000000004,1.005,0.3379999999999994
Evan Mobley,15.802000000000003,2.3990000000000036,9.046999999999986,0.7999999999999985,2.0129999999999977
Davion Mitchell,6.778000000000011,2.1269999999999984,1.3629999999999987,0.7599999999999999,0.1559999999999998
Nickeil Alexander-Walker,7.984,2.048000000000002,2.042,0.6640000000000001,0.38999999999999985
Max Strus,9.893999999999998,2.6520000000000015,4.840000000000007,0.7419999999999988,0.11200000000000003
Tre Mann,10.399999999999986,1.5,2.9000000000000004,0.7999999999999985,0.19999999999999962
Bones Hyland,9.704000000000017,2.976000000000001,2.3919999999999977,0.42400000000000054,0.16800000000000018
Alperen Sengun,18.569999999999972,4.472000000000001,8.46399999999999,1.112000000000001,0.7440000000000012
Herbert Jones,12.194,2.4549999999999987,4.584000000000002,1.375,0.4549999999999995
Jonathan Kuminga,13.840999999999987,1.7949999999999997,4.253000000000006,0.5990000000000005,0.4279999999999998
Oshae Brissett,9.100000000000016,1.099999999999998,5.300000000000006,0.7000000000000013,0.39999999999999925
Amir Coffey,4.412000000000005,0.6899999999999987,2.0119999999999987,0.3780000000000001,0.19999999999999962
Moritz Wagner,7.495999999999989,0.5339999999999996,4.373999999999996,0.7960000000000004,0.37399999999999956
Chimezie Metu,8.899999999999984,1.0,5.60000000000001,0.9000000000000008,0.5
Ayo Dosunmu,11.056000000000006,3.1839999999999975,2.792000000000005,0.848,0.45599999999999974
KJ Martin,5.025999999999995,1.0040000000000007,2.615999999999998,0.39999999999999925,0.27799999999999964
Cam Thomas,22.5,2.9000000000000004,3.199999999999994,0.7000000000000013,0.19999999999999962
Jaylen Nowell,10.201999999999988,2.025999999999999,2.4439999999999973,0.5480000000000005,0.1259999999999998
Isaiah Hartenstein,8.015999999999998,2.989,7.430999999999992,0.5179999999999998,0.9440000000000004
Corey Kispert,10.462000000000014,1.1780000000000013,2.7780000000000036,0.4219999999999994,0.14399999999999985
Ziaire Williams,6.899999999999988,0.5,1.599999999999997,0.5,0.0
Josh Christopher,5.800000000000001,1.099999999999998,1.099999999999998,0.5,0.19999999999999962
Jordan Nwora,8.700000000000015,1.4000000000000026,3.699999999999993,0.39999999999999925,0.19999999999999962
Austin Reaves,16.392999999999986,3.9610000000000047,3.9350000000000045,1.1790000000000007,0.4940000000000006
Javonte Green,1.4000000000000026,0.39999999999999925,3.0,1.8000000000000016,0.0
Gary Payton II,6.7999999999999945,0.7999999999999985,3.699999999999993,0.7000000000000013,0.5
Killian Hayes,6.899999999999988,4.199999999999992,3.199999999999994,1.200000000000002,0.5
Lamar Stevens,6.100000000000011,0.7000000000000013,2.5999999999999965,0.5,0.3000000000000005
Tre Jones,11.105999999999995,5.768000000000004,3.2359999999999998,1.117999999999998,0.09999999999999981
Keita Bates-Diop,9.700000000000017,1.5,3.699999999999993,0.7000000000000013,0.3000000000000005
Trey Murphy III,9.453,1.7220000000000004,5.163999999999999,1.019999999999999,1.0549999999999997
John Konchar,4.866000000000008,1.4780000000000004,4.534000000000009,0.7100000000000003,0.3000000000000005
Josh Green,4.776000000000003,1.092000000000002,2.104000000000003,0.5960000000000004,0.12799999999999986
Jose Alvarado,8.39,2.085,1.6900000000000015,1.1610000000000007,0.19999999999999962
Paul Reed,2.383999999999999,0.4329999999999996,3.3459999999999956,0.34399999999999986,0.4889999999999998
Naji Marshall,7.12100000000001,1.9310000000000023,3.1060000000000008,0.605000000000001,0.19999999999999962
Malachi Flynn,0.0,0.5,0.5,0.19999999999999962,0.0
Paolo Banchero,26.031999999999993,4.307999999999998,8.226000000000008,1.055999999999999,0.600000000000001
Bennedict Mathurin,16.70000000000003,1.5,4.100000000000006,0.600000000000001,0.19999999999999962
Josh Giddey,10.43800000000002,3.0019999999999993,4.546000000000006,0.3319999999999998,0.39999999999999925
Jaden Ivey,15.40000000000002,3.800000000000007,3.3999999999999972,0.7000000000000013,0.5
Jalen Williams,16.599999999999973,3.900000000000004,4.25,1.2500000000000004,0.5500000000000005
Jabari Smith Jr.,13.700000000000024,1.599999999999997,8.100000000000014,0.7000000000000013,0.7999999999999985
Keegan Murray,13.990000000000025,1.4800000000000002,5.676000000000001,0.9119999999999999,0.6899999999999987
Quentin Grimes,11.29999999999998,2.099999999999996,3.199999999999994,0.7000000000000013,0.39999999999999925
Malaki Branham,10.200000000000019,1.9000000000000035,2.699999999999995,0.5,0.09999999999999981
